train_id,date,feed_mode,gas_mw,diene_ppm,throughput_tph
CGC-100A,2024-12-14,mixed,26.004208333333334,111.575,247.34333333333333
CGC-100A,2024-12-15,mixed,26.122333333333334,111.68333333333334,248.54125
CGC-100A,2024-12-16,mixed,25.988333333333333,110.20833333333333,250.95583333333332
CGC-100A,2024-12-17,mixed,25.865333333333336,110.18333333333334,252.93833333333336
CGC-100A,2024-12-18,mixed,25.874166666666667,110.80833333333334,253.30916666666667
CGC-100A,2024-12-19,mixed,26.042125,110.21249999999999,251.13583333333335
CGC-100A,2024-12-20,mixed,25.920666666666666,111.3625,249.11249999999998
CGC-100A,2024-12-21,mixed,25.954375,110.16666666666667,248.98333333333335
CGC-100A,2024-12-22,mixed,26.001666666666665,108.42916666666667,251.25
CGC-100A,2024-12-23,mixed,26.05558333333333,108.67083333333333,255.01416666666668
CGC-100A,2024-12-24,mixed,25.954583333333332,113.78750000000001,256.90541666666667
CGC-100A,2024-12-25,mixed,25.989208333333334,109.11666666666667,257.2366666666666
CGC-100A,2024-12-26,mixed,26.101958333333332,107.72500000000001,254.6954166666667
CGC-100A,2024-12-27,mixed,25.941541666666666,111.95,253.2179166666667
CGC-100A,2024-12-28,mixed,25.878666666666664,111.17083333333333,253.38125
CGC-100A,2024-12-29,mixed,25.937708333333333,110.60000000000001,255.36708333333334
CGC-100A,2024-12-30,mixed,25.976208333333332,109.92916666666667,259.0441666666667
CGC-100A,2024-12-31,mixed,26.07058333333333,108.57083333333333,261.2725
CGC-100A,2025-01-01,mixed,25.897291666666664,111.02083333333333,260.67625
CGC-100A,2025-01-02,mixed,26.014458333333334,104.69583333333333,259.26625
CGC-100A,2025-01-03,ethane,22.711125,46.94583333333333,257.5529166666667
CGC-100A,2025-01-04,ethane,22.410791666666668,44.32916666666667,258.115
CGC-100A,2025-01-05,ethane,22.473791666666667,42.237500000000004,259.2133333333333
CGC-100A,2025-01-06,ethane,22.431749999999997,46.65416666666667,261.83458333333334
CGC-100A,2025-01-07,ethane,22.556375,41.44166666666667,263.39958333333334
CGC-100A,2025-01-08,ethane,22.41825,43.55833333333334,263.53125
CGC-100A,2025-01-09,ethane,22.395625,45.13333333333333,261.5075
CGC-100A,2025-01-10,ethane,22.422666666666668,45.5,258.7858333333333
CGC-100A,2025-01-11,ethane,22.541875,42.949999999999996,258.16291666666666
CGC-100A,2025-01-12,ethane,22.603166666666667,42.175000000000004,259.5316666666667
CGC-100A,2025-01-13,ethane,22.487750000000002,48.28333333333333,262.39375
CGC-100A,2025-01-14,ethane,22.45483333333333,44.82916666666667,262.2816666666667
CGC-100A,2025-01-15,ethane,22.451791666666665,46.62916666666666,262.69
CGC-100A,2025-01-16,ethane,22.375125,42.37083333333333,260.06374999999997
CGC-100A,2025-01-17,ethane,22.513166666666667,44.75833333333333,257.17041666666665
CGC-100A,2025-01-18,ethane,22.548875,43.75833333333333,256.11625
CGC-100A,2025-01-19,ethane,22.373958333333334,44.025,256.6141666666667
CGC-100A,2025-01-20,ethane,22.4585,44.15833333333333,259.23791666666665
CGC-100A,2025-01-21,ethane,22.447083333333335,44.479166666666664,260.40333333333336
CGC-100A,2025-01-22,ethane,22.415375,42.87083333333334,259.03249999999997
CGC-100A,2025-01-23,ethane,22.637666666666664,40.704166666666666,255.82500000000002
CGC-100A,2025-01-24,ethane,22.557000000000002,46.37916666666666,253.96541666666667
CGC-100A,2025-01-25,ethane,22.603333333333335,45.44583333333333,252.08875
CGC-100A,2025-01-26,mixed,25.85258333333333,109.57916666666667,253.26208333333332
CGC-100A,2025-01-27,mixed,25.95629166666667,110.325,254.65791666666667
CGC-100A,2025-01-28,mixed,26.119541666666667,108.01666666666667,255.36749999999998
CGC-100A,2025-01-29,mixed,26.097416666666664,108.39999999999999,254.3970833333333
CGC-100A,2025-01-30,mixed,26.004625,109.94166666666666,251.87208333333334
CGC-100A,2025-01-31,mixed,25.954375,108.75,249.33083333333332
CGC-100A,2025-02-01,mixed,26.041583333333335,110.82916666666667,248.10666666666668
CGC-100A,2025-02-02,mixed,26.092083333333335,109.54166666666667,249.7541666666667
CGC-100A,2025-02-03,mixed,26.021375000000003,109.75416666666666,251.49249999999998
CGC-100A,2025-02-04,mixed,25.893375000000002,110.02916666666665,252.45458333333332
CGC-100A,2025-02-05,mixed,26.065708333333333,108.3625,251.0583333333333
CGC-100A,2025-02-06,mixed,26.011583333333334,110.72083333333335,249.00666666666666
CGC-100A,2025-02-07,mixed,26.154625,109.07083333333333,223.68125
CGC-100A,2025-02-08,mixed,25.935458333333333,109.875,213.295
CGC-100A,2025-02-09,mixed,25.923666666666666,109.44166666666666,215.44833333333335
CGC-100A,2025-02-10,mixed,26.161,109.75833333333333,233.95875
CGC-100A,2025-02-11,mixed,25.91333333333333,107.88333333333333,251.93583333333333
CGC-100A,2025-02-12,mixed,26.052916666666665,112.87083333333334,251.53375000000003
CGC-100A,2025-02-13,mixed,26.126625,108.325,250.03208333333336
CGC-100A,2025-02-14,mixed,25.98483333333333,112.2625,247.79916666666668
CGC-100A,2025-02-15,mixed,26.19275,110.91666666666667,247.98166666666668
CGC-100A,2025-02-16,mixed,26.045833333333334,110.175,249.24666666666667
CGC-100A,2025-02-17,mixed,25.995125,108.61666666666667,252.75875
CGC-100A,2025-02-18,mixed,26.11191666666667,109.14166666666667,254.32625
CGC-100A,2025-02-19,mixed,26.035208333333333,108.24166666666667,253.86083333333332
CGC-100A,2025-02-20,mixed,26.008958333333336,111.62916666666666,253.28791666666666
CGC-100A,2025-02-21,mixed,26.071125,105.83333333333333,251.45416666666665
CGC-100A,2025-02-22,ethane,22.68858333333333,46.354166666666664,251.39
CGC-100A,2025-02-23,ethane,22.509583333333335,44.145833333333336,252.97708333333333
CGC-100A,2025-02-24,ethane,22.5585,42.362500000000004,256.38916666666665
CGC-100A,2025-02-25,ethane,22.4425,47.104166666666664,258.495
CGC-100A,2025-02-26,ethane,22.593999999999998,45.23333333333333,258.9275
CGC-100A,2025-02-27,ethane,22.571416666666664,44.34166666666667,257.48041666666666
CGC-100A,2025-02-28,ethane,22.559250000000002,44.612500000000004,254.95833333333334
CGC-100A,2025-03-01,ethane,22.430625000000003,43.07083333333333,255.97166666666666
CGC-100A,2025-03-02,ethane,22.627583333333334,43.37916666666666,256.59541666666667
CGC-100A,2025-03-03,ethane,22.441041666666667,45.262499999999996,260.50875
CGC-100A,2025-03-04,ethane,22.451125,43.0875,262.8670833333333
CGC-100A,2025-03-05,ethane,22.487583333333333,43.72083333333333,262.67583333333334
CGC-100A,2025-03-06,ethane,22.52370833333333,45.42083333333333,260.2141666666667
CGC-100A,2025-03-07,ethane,22.538124999999997,40.61666666666667,258.1983333333333
CGC-100A,2025-03-08,ethane,22.591291666666667,45.17916666666667,258.15000000000003
CGC-100A,2025-03-09,ethane,22.477458333333335,46.68333333333334,259.56083333333333
CGC-100A,2025-03-10,ethane,22.60025,46.74583333333334,261.8483333333333
CGC-100A,2025-03-11,ethane,22.277916666666666,42.925000000000004,263.25666666666666
CGC-100A,2025-03-12,ethane,22.594624999999997,42.95416666666667,262.92083333333335
CGC-100A,2025-03-13,ethane,22.459166666666665,46.979166666666664,261.4954166666667
CGC-100A,2025-03-14,ethane,22.48175,46.1875,258.3795833333333
CGC-100A,2025-03-15,ethane,22.42079166666667,45.3375,257.47166666666664
CGC-100A,2025-03-16,ethane,22.389833333333332,44.300000000000004,257.86875000000003
CGC-100A,2025-03-17,ethane,22.417374999999996,43.74583333333334,260.5104166666667
CGC-100A,2025-03-18,ethane,22.483833333333333,41.637499999999996,261.8666666666667
CGC-100A,2025-03-19,ethane,22.48454166666667,43.24166666666667,261.89500000000004
CGC-100A,2025-03-20,ethane,22.53425,43.7875,258.12125
CGC-100A,2025-03-21,ethane,22.558125,44.98333333333333,254.96291666666664
CGC-100A,2025-03-22,ethane,22.59675,48.15833333333333,254.81500000000003
CGC-100A,2025-03-23,ethane,22.342416666666665,44.63333333333333,255.83708333333334
CGC-100A,2025-03-24,ethane,22.382708333333337,44.06666666666666,257.3275
CGC-100A,2025-03-25,ethane,22.609666666666666,50.37083333333334,237.23541666666665
CGC-100A,2025-03-26,naphtha,29.254625,198.52083333333334,215.87375
CGC-100A,2025-03-27,naphtha,29.62454166666667,212.11666666666667,213.96541666666667
CGC-100A,2025-03-28,naphtha,29.51725,208.23333333333335,229.66708333333335
CGC-100A,2025-03-29,naphtha,29.49525,212.70833333333334,249.13750000000002
CGC-100A,2025-03-30,naphtha,29.52175,213.375,251.06375
CGC-100A,2025-03-31,naphtha,29.375666666666664,208.1833333333333,253.04916666666668
CGC-100A,2025-04-01,naphtha,29.514375,210.5041666666667,254.35958333333335
CGC-100A,2025-04-02,naphtha,29.455708333333334,210.11249999999998,252.75833333333333
CGC-100A,2025-04-03,naphtha,29.472875,209.10416666666666,250.19416666666666
CGC-100A,2025-04-04,naphtha,29.461333333333332,210.4625,248.02625
CGC-100A,2025-04-05,naphtha,29.434291666666667,209.84166666666667,247.21041666666667
CGC-100A,2025-04-06,naphtha,29.643625,209.30416666666667,247.73166666666668
CGC-100A,2025-04-07,naphtha,29.374458333333333,213.6,250.14541666666665
CGC-100A,2025-04-08,naphtha,29.4545,209.01666666666665,252.45916666666668
CGC-100A,2025-04-09,naphtha,29.596541666666667,209.04583333333335,252.04666666666665
CGC-100A,2025-04-10,naphtha,29.516041666666666,209.46666666666667,248.70208333333335
CGC-100A,2025-04-11,naphtha,29.52625,212.57083333333333,246.30625
CGC-100A,2025-04-12,naphtha,29.406208333333336,211.6,246.18125
CGC-100A,2025-04-13,naphtha,29.426291666666668,212.5041666666667,247.54916666666668
CGC-100A,2025-04-14,naphtha,29.567333333333334,210.16666666666666,250.66750000000002
CGC-100A,2025-04-15,naphtha,29.349708333333336,213.8708333333333,253.04250000000002
CGC-100A,2025-04-16,naphtha,29.54325,207.5875,252.53958333333333
CGC-100A,2025-04-17,naphtha,29.576958333333334,211.2541666666667,251.7025
CGC-100A,2025-04-18,naphtha,29.492541666666668,209.57500000000002,249.27083333333334
CGC-100A,2025-04-19,naphtha,29.562250000000002,209.95833333333334,248.32125
CGC-100A,2025-04-20,naphtha,29.402541666666668,211.4416666666667,251.00333333333333
CGC-100A,2025-04-21,naphtha,29.231875000000002,209.17499999999998,253.56125
CGC-100A,2025-04-22,ethane,22.820291666666666,51.84583333333333,255.92041666666668
CGC-100A,2025-04-23,ethane,22.46229166666667,46.270833333333336,256.66375
CGC-100A,2025-04-24,ethane,22.473958333333332,44.291666666666664,254.79291666666666
CGC-100A,2025-04-25,ethane,22.5295,45.8125,252.89541666666665
CGC-100A,2025-04-26,ethane,22.366666666666664,46.57916666666667,253.76833333333335
CGC-100A,2025-04-27,ethane,22.394000000000002,45.62916666666666,255.33375
CGC-100A,2025-04-28,ethane,22.631083333333333,45.37916666666666,258.09583333333336
CGC-100A,2025-04-29,ethane,22.378375000000002,42.170833333333334,261.0375
CGC-100A,2025-04-30,ethane,22.458458333333336,41.987500000000004,260.06125000000003
CGC-100A,2025-05-01,ethane,22.451333333333334,43.42083333333333,258.71875
CGC-100A,2025-05-02,ethane,22.339166666666667,44.75416666666666,257.135
CGC-100A,2025-05-03,ethane,22.434375,42.50416666666667,256.96791666666667
CGC-100A,2025-05-04,ethane,22.55741666666667,46.76666666666667,258.06958333333336
CGC-100A,2025-05-05,ethane,22.416749999999997,42.15833333333333,261.49916666666667
CGC-100A,2025-05-06,ethane,22.572333333333333,43.833333333333336,263.66833333333335
CGC-100A,2025-05-07,ethane,22.441958333333332,44.270833333333336,263.99083333333334
CGC-100A,2025-05-08,ethane,22.537541666666666,43.42916666666667,261.46625
CGC-100A,2025-05-09,ethane,22.43658333333333,43.762499999999996,258.33458333333334
CGC-100A,2025-05-10,ethane,22.469958333333334,44.49583333333334,258.34666666666664
CGC-100A,2025-05-11,ethane,22.62025,39.766666666666666,259.00124999999997
CGC-100A,2025-05-12,ethane,22.53895833333333,47.833333333333336,261.51916666666665
CGC-100A,2025-05-13,ethane,22.498458333333332,46.52916666666667,263.4583333333333
CGC-100A,2025-05-14,ethane,22.42595833333333,46.82916666666667,263.08125
CGC-100A,2025-05-15,ethane,22.535041666666668,43.60833333333333,260.85875
CGC-100A,2025-05-16,ethane,22.499624999999998,43.59166666666667,257.0183333333333
CGC-100A,2025-05-17,ethane,22.454291666666666,42.8375,256.30875
CGC-100A,2025-05-18,ethane,22.45658333333333,42.32083333333333,257.21958333333333
CGC-100A,2025-05-19,ethane,22.363166666666668,47.61666666666667,259.42833333333334
CGC-100A,2025-05-20,ethane,22.399541666666668,44.862500000000004,260.7395833333333
CGC-100A,2025-05-21,ethane,22.501541666666668,44.0375,259.6333333333333
CGC-100A,2025-05-22,ethane,22.533583333333336,46.28333333333333,256.11541666666665
CGC-100A,2025-05-23,ethane,22.53708333333333,45.55833333333334,253.30999999999997
CGC-100A,2025-05-24,ethane,22.541541666666664,43.975,252.63708333333332
CGC-100A,2025-05-25,ethane,22.603291666666667,44.46666666666667,253.64166666666665
CGC-100A,2025-05-26,ethane,22.521208333333334,43.333333333333336,254.94583333333333
CGC-100A,2025-05-27,ethane,22.523958333333336,45.23333333333333,256.4895833333333
CGC-100A,2025-05-28,ethane,22.540916666666664,45.699999999999996,254.9283333333333
CGC-100A,2025-05-29,ethane,22.52616666666667,42.65833333333333,252.58875
CGC-100A,2025-05-30,ethane,22.580708333333334,42.81666666666666,249.22041666666667
CGC-100A,2025-05-31,ethane,22.50475,45.487500000000004,248.26583333333335
CGC-100A,2025-06-01,ethane,22.54041666666667,43.85833333333333,248.81625
CGC-100A,2025-06-02,ethane,22.497625,44.37916666666666,251.14166666666665
CGC-100A,2025-06-03,ethane,22.585041666666665,44.69166666666666,252.9075
CGC-100A,2025-06-04,ethane,22.624333333333336,47.425000000000004,251.73916666666665
CGC-100A,2025-06-05,ethane,22.405833333333334,44.449999999999996,249.45916666666668
CGC-100A,2025-06-06,ethane,22.521666666666665,47.52916666666667,246.70458333333332
CGC-100A,2025-06-07,ethane,22.489833333333333,46.458333333333336,246.6291666666667
CGC-100A,2025-06-08,ethane,22.392958333333336,43.25416666666666,247.6470833333333
CGC-100A,2025-06-09,ethane,22.541833333333333,48.5625,249.94916666666666
CGC-100A,2025-06-10,ethane,22.56475,47.8125,251.67458333333332
CGC-100A,2025-06-11,ethane,22.411375000000003,44.25833333333333,251.76291666666668
CGC-100A,2025-06-12,ethane,22.436166666666665,45.791666666666664,249.45624999999998
CGC-100A,2025-06-13,ethane,22.432374999999997,44.12916666666666,247.92624999999998
CGC-100A,2025-06-14,ethane,22.438875,44.94166666666666,246.9729166666667
CGC-100A,2025-06-15,ethane,22.50616666666667,45.225,248.80708333333334
CGC-100A,2025-06-16,ethane,22.571083333333334,46.94166666666666,252.38166666666666
CGC-100A,2025-06-17,ethane,22.490375,43.458333333333336,254.21333333333334
CGC-100A,2025-06-18,ethane,22.624499999999998,46.15,254.30416666666667
CGC-100A,2025-06-19,ethane,22.470708333333334,42.083333333333336,251.9
CGC-100A,2025-06-20,ethane,22.530625,45.84166666666667,251.33875
CGC-100A,2025-06-21,ethane,22.445541666666667,42.82916666666667,250.56625
CGC-100A,2025-06-22,ethane,22.62483333333333,48.05416666666667,252.09083333333334
CGC-100A,2025-06-23,mixed,25.858625,109.17916666666667,256.60625
CGC-100A,2025-06-24,mixed,25.873541666666668,109.325,258.1120833333333
CGC-100A,2025-06-25,mixed,25.965541666666667,108.87083333333334,257.81374999999997
CGC-100A,2025-06-26,mixed,26.031583333333334,110.85416666666667,256.11791666666664
CGC-100A,2025-06-27,mixed,26.032291666666666,111.89999999999999,254.6833333333333
CGC-100A,2025-06-28,mixed,25.93825,109.27916666666665,254.65333333333334
CGC-100A,2025-06-29,mixed,26.024375000000003,107.39999999999999,256.60583333333335
CGC-100A,2025-06-30,mixed,26.092624999999998,112.68333333333334,260.1375
CGC-100A,2025-07-01,mixed,26.059916666666666,111.01666666666667,261.9008333333333
CGC-100A,2025-07-02,mixed,25.945291666666666,111.71249999999999,261.99333333333334
CGC-100A,2025-07-03,mixed,25.945958333333333,110.82916666666667,259.80916666666667
CGC-100A,2025-07-04,mixed,26.145958333333336,108.62083333333334,258.3641666666667
CGC-100A,2025-07-05,mixed,26.027041666666666,110.825,258.0570833333333
CGC-100A,2025-07-06,mixed,26.049541666666666,109.78750000000001,259.3066666666667
CGC-100A,2025-07-07,mixed,26.105958333333334,113.08333333333333,262.42
CGC-100A,2025-07-08,mixed,26.093875,110.88333333333333,264.20375
CGC-100A,2025-07-09,mixed,25.945999999999998,111.9875,263.04125
CGC-100A,2025-07-10,mixed,25.9615,109.7625,261.62875
CGC-100A,2025-07-11,mixed,26.101083333333335,113.95833333333333,258.61583333333334
CGC-100A,2025-07-12,mixed,26.05741666666667,114.14166666666667,257.66333333333336
CGC-100A,2025-07-13,mixed,26.064083333333333,106.02499999999999,258.9479166666667
CGC-100A,2025-07-14,mixed,25.892583333333334,112.75416666666666,260.84583333333336
CGC-100A,2025-07-15,mixed,25.965708333333335,111.30416666666667,262.3520833333333
CGC-100A,2025-07-16,mixed,25.854791666666667,111.03333333333335,261.40333333333336
CGC-100A,2025-07-17,mixed,25.97145833333333,111.30833333333334,258.97375
CGC-100A,2025-07-18,mixed,26.210291666666667,113.10000000000001,256.03875
CGC-100A,2025-07-19,naphtha,29.252291666666665,205.4125,254.82000000000002
CGC-100A,2025-07-20,naphtha,29.397125,211.30416666666667,256.03333333333336
CGC-100A,2025-07-21,naphtha,29.567833333333336,211.05416666666667,257.85875
CGC-100A,2025-07-22,naphtha,29.376291666666663,211.35416666666666,259.3433333333333
CGC-100A,2025-07-23,naphtha,29.541875,210.32916666666665,258.17041666666665
CGC-100A,2025-07-24,naphtha,29.49445833333333,210.65,254.78458333333333
CGC-100A,2025-07-25,naphtha,29.454291666666666,210.82916666666665,252.57000000000002
CGC-100A,2025-07-26,naphtha,29.488208333333333,206.61249999999998,250.47208333333333
CGC-100A,2025-07-27,naphtha,29.460624999999997,210.61666666666667,251.51166666666666
CGC-100A,2025-07-28,naphtha,29.435374999999997,211.225,253.2266666666667
CGC-100A,2025-07-29,naphtha,29.397750000000002,210.96666666666667,254.55625
CGC-100A,2025-07-30,naphtha,29.641583333333333,211.35416666666666,253.31125
CGC-100A,2025-07-31,naphtha,29.547291666666666,211.15416666666667,251.15125
CGC-100A,2025-08-01,naphtha,29.51075,210.11249999999998,248.15333333333334
CGC-100A,2025-08-02,naphtha,29.474708333333336,212.4958333333333,246.495
CGC-100A,2025-08-03,naphtha,29.527749999999997,212.17083333333335,248.24958333333333
CGC-100A,2025-08-04,naphtha,29.598125,212.1625,250.11791666666667
CGC-100A,2025-08-05,naphtha,29.616541666666667,210.65,252.58416666666668
CGC-100A,2025-08-06,naphtha,29.46891666666667,213.4625,250.65625
CGC-100A,2025-08-07,naphtha,29.521,212.28333333333333,249.3425
CGC-100A,2025-08-08,naphtha,29.504583333333333,210.50833333333333,247.07875
CGC-100A,2025-08-09,naphtha,29.527291666666667,211.44583333333333,245.83375
CGC-100A,2025-08-10,naphtha,29.392625,212.9125,247.6341666666667
CGC-100A,2025-08-11,naphtha,29.496583333333334,208.90833333333333,250.96916666666667
CGC-100A,2025-08-12,naphtha,29.386750000000003,215.65416666666667,252.39833333333334
CGC-100A,2025-08-13,naphtha,29.364291666666663,212.46666666666667,252.43499999999997
CGC-100A,2025-08-14,naphtha,29.43433333333333,208.19583333333333,250.54958333333332
CGC-100A,2025-08-15,naphtha,29.349083333333336,207.475,248.79125
CGC-100A,2025-08-16,naphtha,29.473958333333332,212.4416666666667,248.43041666666667
CGC-100A,2025-08-17,naphtha,29.478041666666666,209.97916666666666,250.72333333333333
CGC-100A,2025-08-18,naphtha,29.322541666666666,210.40833333333333,253.38708333333332
CGC-100A,2025-08-19,naphtha,29.43341666666667,210.07083333333333,255.26041666666666
CGC-100A,2025-08-20,naphtha,29.463041666666665,209.90833333333333,255.3395833333333
CGC-100A,2025-08-21,naphtha,29.628208333333333,211.7875,253.74958333333333
CGC-100A,2025-08-22,naphtha,29.579958333333334,213.63750000000002,253.03375000000003
CGC-100A,2025-08-23,naphtha,29.548208333333335,209.39583333333334,252.24916666666664
CGC-100A,2025-08-24,naphtha,29.520750000000003,213.19583333333333,254.27541666666664
CGC-100A,2025-08-25,naphtha,29.491416666666666,208.04166666666666,257.87833333333333
CGC-100A,2025-08-26,mixed,26.338166666666666,114.27916666666665,260.2441666666667
CGC-100A,2025-08-27,mixed,25.943125,111.5625,260.3883333333333
CGC-100A,2025-08-28,mixed,25.922666666666668,109.8,258.54625
CGC-100A,2025-08-29,mixed,25.98991666666667,105.60416666666667,257.06708333333336
CGC-100A,2025-08-30,mixed,25.882958333333335,112.05833333333334,256.3475
CGC-100A,2025-08-31,mixed,26.030708333333333,108.94166666666666,258.955
CGC-100A,2025-09-01,mixed,26.0295,109.05416666666667,261.51458333333335
CGC-100A,2025-09-02,mixed,26.01725,110.39166666666667,263.4266666666667
CGC-100A,2025-09-03,mixed,26.051333333333332,109.05416666666667,263.8675
CGC-100A,2025-09-04,mixed,25.989125,112.60416666666667,260.52125
CGC-100A,2025-09-05,mixed,26.087,110.99166666666667,258.72666666666663
CGC-100A,2025-09-06,mixed,26.044083333333333,110.35000000000001,258.21999999999997
CGC-100A,2025-09-07,mixed,25.96704166666667,112.00833333333333,259.7633333333333
CGC-100A,2025-09-08,mixed,25.949541666666665,111.3,262.79875
CGC-100A,2025-09-09,mixed,26.037291666666665,108.29166666666667,264.045
CGC-100A,2025-09-10,mixed,25.998333333333335,109.69583333333333,262.16625
CGC-100A,2025-09-11,mixed,26.00975,114.66250000000001,260.04833333333335
CGC-100A,2025-09-12,mixed,25.98175,112.55833333333334,257.9420833333333
CGC-100A,2025-09-13,mixed,26.004499999999997,108.41666666666667,256.86083333333335
CGC-100A,2025-09-14,mixed,25.896833333333333,110.30833333333334,258.01375
CGC-100A,2025-09-15,mixed,25.931583333333332,111.24166666666667,260.65749999999997
CGC-100A,2025-09-16,mixed,26.032416666666666,110.69583333333333,261.55041666666665
CGC-100A,2025-09-17,mixed,25.954375,106.70416666666667,260.65333333333336
CGC-100A,2025-09-18,mixed,26.019750000000002,109.73333333333333,257.31041666666664
CGC-100A,2025-09-19,mixed,25.916291666666666,111.91250000000001,254.31875
CGC-100A,2025-09-20,mixed,25.934791666666666,110.70416666666667,253.00541666666666
CGC-100A,2025-09-21,mixed,26.088333333333335,111.325,235.20416666666665
CGC-100A,2025-09-22,mixed,25.9115,107.42916666666667,219.91875000000002
CGC-100A,2025-09-23,mixed,26.035625,109.06666666666666,229.24125
CGC-100A,2025-09-24,mixed,26.035416666666666,111.45416666666667,255.44833333333335
CGC-100A,2025-09-25,mixed,25.89254166666667,108.19166666666666,252.95416666666665
CGC-100A,2025-09-26,mixed,25.969083333333334,110.36666666666667,249.84833333333333
CGC-100A,2025-09-27,mixed,26.080333333333332,110.57916666666667,249.165
CGC-100A,2025-09-28,mixed,25.899083333333333,109.54583333333333,249.29416666666668
CGC-100A,2025-09-29,mixed,25.806208333333334,109.66666666666667,251.87541666666667
CGC-100A,2025-09-30,mixed,26.098875000000003,112.14999999999999,253.65791666666667
CGC-100A,2025-10-01,mixed,26.028666666666666,108.2625,251.61333333333334
CGC-100A,2025-10-02,mixed,26.016041666666666,107.54166666666667,250.64916666666667
CGC-100A,2025-10-03,mixed,26.061041666666668,108.19166666666666,247.62541666666667
CGC-100A,2025-10-04,mixed,25.974458333333335,109.68333333333334,246.35500000000002
CGC-100A,2025-10-05,mixed,26.034666666666666,107.94583333333333,247.09625000000003
CGC-100A,2025-10-06,mixed,26.12845833333333,112.66250000000001,249.56958333333333
CGC-100A,2025-10-07,mixed,26.31420833333333,109.7625,251.40458333333333
CGC-100A,2025-10-08,mixed,25.940291666666667,113.72500000000001,251.01
CGC-100A,2025-10-09,mixed,25.930625000000003,111.83749999999999,248.93625
CGC-100A,2025-10-10,mixed,25.964541666666666,109.90833333333335,247.05541666666667
CGC-100A,2025-10-11,mixed,25.92441666666667,111.3625,246.73583333333332
CGC-100A,2025-10-12,mixed,26.054916666666667,109.37916666666666,248.75708333333333
CGC-100A,2025-10-13,mixed,25.955583333333333,109.97083333333335,251.48125000000002
CGC-100A,2025-10-14,mixed,25.974,108.24166666666667,254.12666666666667
CGC-100A,2025-10-15,mixed,26.11645833333333,111.60000000000001,253.80375
CGC-100A,2025-10-16,mixed,25.962791666666664,111.30833333333334,251.56708333333333
CGC-100A,2025-10-17,mixed,26.09166666666667,111.35833333333333,249.99333333333334
CGC-100A,2025-10-18,mixed,25.97883333333333,109.79166666666667,249.97625000000002
CGC-100A,2025-10-19,mixed,25.982916666666668,107.95,252.24249999999998
CGC-100A,2025-10-20,mixed,25.876291666666663,113.06666666666666,254.94208333333333
CGC-100A,2025-10-21,mixed,25.841416666666664,112.35000000000001,257.13708333333335
CGC-100A,2025-10-22,mixed,26.171833333333336,109.45833333333333,257.8
CGC-100A,2025-10-23,mixed,25.982625,105.93333333333334,241.125
CGC-100A,2025-10-24,mixed,25.913666666666668,110.75833333333333,230.28875000000002
CGC-100A,2025-10-25,mixed,25.939125,108.03750000000001,253.71875
CGC-100A,2025-10-26,mixed,25.98154166666667,108.82083333333333,256.40125
CGC-100A,2025-10-27,mixed,26.060999999999996,109.675,259.3304166666667
CGC-100A,2025-10-28,mixed,26.118291666666664,108.30416666666667,261.63416666666666
CGC-100A,2025-10-29,mixed,26.004166666666666,111.0125,261.43625000000003
CGC-100A,2025-10-30,mixed,26.012333333333334,103.60000000000001,260.3025
CGC-100A,2025-10-31,mixed,25.965416666666666,106.73333333333333,246.68125
CGC-100A,2025-11-01,ethane,22.620041666666665,48.050000000000004,224.06500000000003
CGC-100A,2025-11-02,ethane,22.441958333333332,42.82916666666667,246.68375
CGC-100A,2025-11-03,ethane,22.504166666666666,48.27916666666667,262.0779166666667
CGC-100A,2025-11-04,ethane,22.459333333333333,43.81666666666666,263.2758333333333
CGC-100A,2025-11-05,ethane,22.58175,45.67083333333333,263.74583333333334
CGC-100A,2025-11-06,ethane,22.630750000000003,45.4625,261.2941666666667
CGC-100A,2025-11-07,ethane,22.589458333333337,46.525,259.0208333333333
CGC-100A,2025-11-08,ethane,22.430541666666667,42.28333333333333,257.59999999999997
CGC-100A,2025-11-09,ethane,22.54425,42.979166666666664,259.5
CGC-100A,2025-11-10,ethane,22.447333333333333,45.6625,261.62208333333336
CGC-100A,2025-11-11,ethane,22.581374999999998,44.729166666666664,262.74666666666667
CGC-100A,2025-11-12,ethane,22.57341666666667,44.083333333333336,261.06458333333336
CGC-100A,2025-11-13,ethane,22.587416666666666,44.145833333333336,258.9870833333333
CGC-100A,2025-11-14,ethane,22.470166666666668,45.50416666666666,256.65958333333333
CGC-100A,2025-11-15,ethane,22.5455,42.92916666666667,255.08541666666667
CGC-100A,2025-11-16,ethane,22.571625,44.35,256.0216666666667
CGC-100A,2025-11-17,ethane,22.488249999999997,47.21666666666667,258.3491666666667
CGC-100A,2025-11-18,ethane,22.551833333333335,44.6625,259.16375
CGC-100A,2025-11-19,ethane,22.50225,44.69166666666666,257.86791666666664
CGC-100A,2025-11-20,ethane,22.46175,47.28333333333333,255.89458333333334
CGC-100A,2025-11-21,ethane,22.43795833333333,45.50833333333333,251.46416666666667
CGC-100A,2025-11-22,ethane,22.548166666666663,42.925000000000004,251.55958333333334
CGC-100A,2025-11-23,ethane,22.488625,46.525,251.45083333333332
CGC-100A,2025-11-24,ethane,22.453208333333333,44.96666666666667,254.24249999999998
CGC-100A,2025-11-25,ethane,22.49908333333333,45.525,255.125
CGC-100A,2025-11-26,ethane,22.431416666666667,43.53333333333333,254.51541666666665
